,rating,title,text,parent_asin,category
136,2.0,Could have been better,Bought as a Christmas gift for a young girl. Was disappointed that it's wasn't packaged in its own box ( all pieces were placed loose in a shipment box) and no instructions were included.  The product was fun to use just lacked a good presentation.,B007NOO458,All_Beauty
137,2.0,Not so much!,Didn't see any improvement,B01IC1BH8C,All_Beauty
138,2.0,Two Stars,I don't see any change in color.,B01L5PIX0C,All_Beauty
139,2.0,Disappointed,Not to my expectations,B017S4RW9M,All_Beauty
140,2.0,very disappointed as it only shows a black clip and doesn't ...,very disappointed as it only shows a black clip and doesn't say ANYTHING about white. I received a half black and half white  batch when thinking I was only receiving black.  I will contact the shipper regarding this as I was under the impression I was receiving 12 black clips.,B000X1YING,All_Beauty
141,2.0,Smells terrible,Not impressed at all.supposed to be a gift but it smells awful and invokes my Gag reflex.,B01MXCL2OY,All_Beauty
142,2.0,It snaps off and also pulls and breaks your hair!,"The material is sturdy, plus it has a pretty and sleek design, but the finishes are cheap. The clip doesn't stay closed, plus it pulls and breaks your hair at the nape.  Not worth the price that I paid for ($8.99!). I've been using banana hair clips for years, better quality ones for less; this clip not being the case. Sorry, I tried to like it, but I can't even use it. Not buying this brand again.",B00YDENQC8,All_Beauty
143,2.0,Do not buy,Too thin.  Very flimsy. Chips too easily.,B089YD5KQH,All_Beauty
144,2.0,Pre treated hair.,Never had an allergic reaction to hair. I’ve been using various kinds of braiding hair since I was a child. This hair broke my scalp out in sores and bumps right after installation. This hair is treated with something.,B08BBQ29N5,All_Beauty
145,2.0,"Fun product, terrible smell","Cute product idea, but<br /> smells strong and terrible.",B01AYB1GA2,All_Beauty
146,2.0,Don’t buy,They worked for a little while then started leaking.,B08C2XC7MS,All_Beauty
147,2.0,Stick with the best,"I must admit I am surprised at the high ratings having read through the reviews. One review said they don't even use the transplanting gel, but instead use her own mascara. What good is a product if you must use your current product to receive the effect you want? Plus, this is just a knock of of the original (and in my opinion the best) 3D mascara from younique. I've went to lashalert.com and youniqueproducts.com/fastlash and both are guaranteed younique. (if you buy from external sites, the sellers are not permitted to sell here so when you see them here they are probably damaged expired or fake) I would just order the best and save my eyes the risk of trying too many products that don't compare anyway.",B00LGORG7Y,All_Beauty
148,2.0,Results will vary but this just didn't work for me ...,Results will vary but this just didn't work for me.  It wasn't as exfoliating or smoothing as the $105 brand name alternative.  It didn't really have any impact on my skin at all.,B01AHWTME0,All_Beauty
149,2.0,Great size and power,Unit works great with one exception.... it will randomly not want to turn on. Hit the switch...click. I will plug it back into the wall and will turn on.,B07FKVTYJX,All_Beauty
150,2.0,Two Stars,This hair tangles and sheds. Do not purchase.,B01BEUQERC,All_Beauty
151,2.0,You want a Halloween wig?,This is not a wig for daily use.  It looks cheap & ready to wear for Halloween.  I promptly returned it.,B07PP5SY9P,All_Beauty
152,2.0,"best shave with no irritation, 6 months later disaster hit","Review #1 I bought this razor for myself this xmas, and I cant believe i wasted my time shaving with expensive blades for all these years. I have ridiculously sensitive skin and this shaver cured that problem. I use this razor after a hot shower with a non foaming shaving cream. this is the closest shave I've ever had. I used to shave with your typical stick razor with three blades twice/week to avoid irritation, but now i shave every other day and I never get razor burn or any discomfort.<br /><br />Forget the expensive stick razors and other electrics. This travel shaver is the way to go. It does take a little longer than your triple bladed mach 3, but if u have skin like mine, its worth the extra 2 minutes to shave pain free. The sideburn trimmer is very powerful and accurate too. Carrying case was a great bonus.<br /><br />Review #2 After 6 months of use the shaver still worked as if I had purchased it yesterday. Unfortunately I had to switch back to shaving with a razor. I had a major problem with ingrown hairs under the chin and in the neck area. It was a real disappointment. I think the foil was giving me acne also. As soon as I stopped using this travel shaver the acne went away. I cleaned this thing religiously after each use so I'm not sure what the deal is. All I know is that its back to the drawing board.",B001UQ70NS,All_Beauty
153,2.0,too big,too big. moves around and not secure.,B096M4HFFR,All_Beauty
154,2.0,This hair can not be dipped in hot water,Do not purchase if this hair needs to be dip in hot water for crochet curls but it was the perfect color burgundy to match my own hair color. The hair is soft so that’s 1 extra plus.,B07QV67KBC,All_Beauty
155,2.0,Small,"These were not what I expected, very small.",B091KRGHP8,All_Beauty
156,2.0,Difficult to clean,I used it once- worked great -then when I went to clean it it was impossible to open per the instructions and I ended up breaking it.,B087C2DYGZ,All_Beauty
157,2.0,Beautiful color but not moisturizing enough,"I love the color, but it just sat on my lips and dried my lips out bad. It did worked on some women but not me. Returned.",B09JZXY4YR,All_Beauty
158,2.0,Missing one set of nails,"great nails, but this indicates there should be 2 sets of nails but only one was included.  Pictures were misleading",B08MTV6M52,All_Beauty
159,2.0,Depends on your expectations...,"Bought this for a Halloween costume, wanted to paint my face blue to be &#34;Sadness&#34; from the movie &#34;Inside Out.&#34; It is much darker than advertised and you would definitely need several (at least 5) to even out the color. I ended up just washing it off (use isopropyl alcohol) and using blue eye shadow. Will not use again.",B007N79JIM,All_Beauty
160,2.0,Broke when just out of warantee,"Just days after the one year warranted, the stem that holds the caps broke.  I had enjoyed the device until then.  Wet Brush - is there anything you can do to help me?",B007N47C66,All_Beauty
161,2.0,Poor packaging.,I love all of the product in the pans. The package isn’t great. The amount you get of each product is too little for the cost. The size of the pans are too small to apply with a stippling brush (which RMS recommends) and even mini beauty blenders are too big. The products mix together if you use anything but yours finger. It would be amazing for on the go but it has no mirror.,B075RN1D88,All_Beauty
162,2.0,Not as good as the old Advantage,"I'm a long-time blade shaver, but every 3-4 years I go on an electric shaver kick and use it for about a year.  I've never found a single electric razor that shaves as close as a blade, but I used to own a Norelco Advantage that gave a decently close shave that was pretty comfortable and didn't irritate my neck.<br /><br />This is supposed to be the upgrade to the Advantage, but after just a few days of use my neck is chewed up far worse than it ever has been with any other electric.  It's annoying enough that I'm not willing to ""wait it out"" for the 30-day trial period that Norelco recommends, and I'll be returning it next week.<br /><br />That being said, I can see from the other ratings that many people have had a lot of success with this shaver.  Part of my problem may be that I'm a shaving perfectionist and if I'm not getting a close shave in a given area I'll go over it again a few times until the hairs are cut off.  It boggles my mind that I can run an electric shaver over a patch of stubble and the stubble will sit there, unaffected, as if nothing at all had happened.  You don't see that happening with blades...<br /><br />So in summary:<br />Pros: auto-filling lotion cartridge, waterproof, quick charging, does glide well over face (no irritation WHILE shaving, but boy you'll feel it later)<br />Cons: seems to cause ingrown hairs at a higher rate than its predecessors, very high neck irritation, lotion seems to drip off of razor head while shaving, not a very close shave.  NO ELECTRIC IS EVER AS CLOSE AS A BLADE, so I wish that Norelco and Braun would stop claiming such.",B000UJZIEY,All_Beauty
163,2.0,Poor Choice,Be careful with this trimmer. The settings change without warning and the next thing you know your beard is gone. The vacuum unit is a joke. I recommend a cheaper trimmer without all the bells and whistles.,B0001HYJVS,All_Beauty
164,2.0,"Great but, get the cheaper one. Just as good.","Do you have migraines or Meniere's disease or just have a sensitive head? Don't get any of the pulsating Oral B brushes. They will just make you nauseous or trigger a headache.<br /><br />I have used the classic Oral B electric brush for many years. A fantastic simple white design by Braun of Germany - since discontinued after Braun was bought by an American company. Now I have the simple low end non pulsing model. Essentially the same guts and head as the classic but with an ugly, over stylized, blue body.<br /><br />When the battery started to die on my classic model, I picked up a pulsating Oral B. It is really banging away at your teeth and does as good a job as the non pulsatinging. But it vibrates your jaw and skull like, well, a vibrating electric tooth brush! After a month, it was just too much for me. I went back to the dieing battery original, but soon got its replacement as a gift.<br /><br />The verdict: I'm in my 40s and I've had about 6 different dentists (moving from job to job) in 5 different states. One was a professor at a dental college. After each visit, they all proclaim my teeth are in excellent shape. I use the cheapest Oral B electric brush (non pulsating) in the morning and before bed with Colgate Total. I also floss just one time before bed and use the Crest rinse for night time. I get them cleaned every 6-9 months.<br /><br />Save your money and get the cheapest Oral B electric toothbrush. I think it is on sale sometimes for about $10.",B000050FDE,All_Beauty
